Time,InitRow,InitColumn,TotalSites,DamagedSites,CohortsKilled,MeanSeverity,
30, 953, 661, 76, 57, 5, 1, 
30, 955, 637, 14, 0, 0, 0, 
30, 958, 478, 4, 0, 0, 0, 
30, 961, 568, 8, 0, 0, 0, 
30, 964, 652, 49, 37, 3, 1, 
30, 967, 659, 4, 0, 0, 0, 
40, 3, 554, 8, 0, 0, 0, 
40, 7, 440, 37, 37, 141, 3, 
40, 11, 623, 16, 0, 0, 0, 
40, 14, 583, 38, 38, 326, 5, 
40, 14, 589, 160, 0, 0, 0, 
40, 19, 573, 40, 0, 0, 0, 
40, 20, 608, 68, 66, 37, 2, 
40, 20, 631, 128, 0, 0, 0, 
40, 29, 453, 413, 0, 0, 0, 
40, 29, 561, 101, 0, 0, 0, 
40, 31, 550, 186, 0, 0, 0, 
40, 38, 626, 428, 0, 0, 0, 
40, 50, 384, 260, 255, 229, 2, 
40, 54, 663, 16, 0, 0, 0, 
40, 55, 638, 88, 87, 52, 2, 
40, 58, 536, 207, 202, 32, 1, 
40, 75, 683, 154, 154, 218, 2, 
40, 77, 380, 7, 0, 0, 0, 
40, 77, 673, 11, 0, 0, 0, 
40, 84, 367, 385, 385, 2044, 5, 
40, 86, 421, 66, 5, 1, 1, 
40, 89, 430, 28, 0, 0, 0, 
40, 89, 645, 97, 59, 30, 1, 
40, 93, 437, 34, 0, 0, 0, 
40, 96, 466, 1, 0, 0, 0, 
40, 105, 508, 140, 134, 82, 2, 
40, 106, 522, 48, 47, 45, 2, 
40, 107, 674, 25, 25, 166, 4.96, 
40, 112, 629, 728, 728, 1787, 3, 
40, 127, 430, 83, 0, 0, 0, 
40, 129, 435, 89, 0, 0, 0, 
40, 130, 648, 12, 12, 2, 2, 
40, 131, 467, 26, 0, 0, 0, 
40, 131, 517, 2, 0, 0, 0, 
40, 131, 620, 8, 6, 10, 2, 
40, 133, 323, 15, 14, 140, 4, 
40, 144, 352, 30, 30, 124, 5, 
40, 145, 667, 17, 0, 0, 0, 
40, 147, 298, 22, 0, 0, 0, 
40, 149, 567, 68, 0, 0, 0, 
40, 150, 711, 13, 13, 54, 3, 
40, 153, 358, 50, 0, 0, 0, 
40, 154, 674, 119, 117, 117, 2, 
40, 155, 814, 14, 0, 0, 0, 
40, 157, 637, 64, 64, 299, 4.98, 
40, 159, 678, 52, 0, 0, 0, 
40, 162, 592, 26, 0, 0, 0, 
40, 162, 802, 83, 0, 0, 0, 
40, 166, 817, 45, 45, 108, 5, 
40, 169, 470, 31, 31, 70, 3, 
40, 170, 518, 49, 0, 0, 0, 
40, 172, 12, 170, 170, 1361, 4, 
40, 172, 587, 10, 0, 0, 0, 
40, 173, 108, 420, 0, 0, 0, 
40, 173, 341, 226, 221, 40, 1, 
40, 177, 818, 30, 0, 0, 0, 
40, 181, 700, 25, 0, 0, 0, 
40, 182, 108, 171, 0, 0, 0, 
40, 182, 515, 166, 0, 0, 0, 
40, 184, 120, 52, 0, 0, 0, 
40, 184, 406, 60, 60, 434, 4.98, 
40, 185, 250, 105, 0, 0, 0, 
40, 186, 188, 140, 0, 0, 0, 
40, 186, 413, 76, 0, 0, 0, 
40, 187, 742, 30, 0, 0, 0, 
40, 191, 400, 55, 55, 237, 4, 
40, 195, 798, 53, 50, 27, 2, 
40, 196, 307, 142, 126, 105, 2, 
40, 198, 227, 151, 0, 0, 0, 
40, 198, 652, 36, 0, 0, 0, 
40, 198, 761, 81, 79, 102, 2, 
40, 200, 315, 115, 97, 72, 2, 
40, 200, 356, 95, 0, 0, 0, 
40, 204, 640, 74, 74, 594, 4.99, 
40, 204, 647, 163, 148, 101, 2, 
40, 205, 387, 11, 0, 0, 0, 
40, 205, 394, 508, 508, 3318, 5, 
40, 206, 645, 24, 0, 0, 0, 
40, 207, 353, 6, 0, 0, 0, 
40, 211, 114, 1027, 1027, 6706, 5, 
40, 211, 275, 53, 51, 149, 3, 
40, 211, 355, 36, 36, 1, 1, 
40, 212, 364, 126, 0, 0, 0, 
40, 217, 282, 8, 0, 0, 0, 
40, 217, 593, 218, 218, 1890, 5, 
40, 221, 329, 194, 194, 1010, 4.97, 
40, 227, 516, 27, 27, 295, 4, 
40, 229, 759, 17, 0, 0, 0, 
40, 230, 358, 12, 0, 0, 0, 
40, 230, 455, 24, 24, 171, 5, 
40, 231, 824, 30, 19, 28, 3, 
40, 231, 829, 111, 67, 42, 2, 
40, 234, 88, 14, 0, 0, 0, 
40, 234, 629, 97, 0, 0, 0, 
40, 234, 633, 26, 0, 0, 0, 
40, 235, 200, 171, 0, 0, 0, 
40, 240, 763, 5, 5, 4, 2, 
40, 241, 537, 352, 0, 0, 0, 
40, 242, 450, 49, 49, 352, 4, 
40, 243, 572, 35, 35, 25, 2, 
40, 243, 644, 14, 14, 20, 2, 
40, 244, 753, 37, 2, 6, 5, 
40, 245, 480, 1, 1, 1, 2, 
40, 246, 234, 67, 0, 0, 0, 
40, 246, 247, 50, 0, 0, 0, 
40, 246, 248, 304, 1, 14, 4, 
40, 249, 464, 83, 79, 28, 2, 
40, 250, 801, 64, 64, 472, 4, 
40, 251, 763, 6, 0, 0, 0, 
40, 254, 36, 253, 253, 372, 2, 
40, 257, 690, 51, 51, 334, 4.96, 
40, 258, 91, 52, 0, 0, 0, 
40, 258, 244, 49, 0, 0, 0, 
40, 261, 271, 349, 0, 0, 0, 
40, 261, 611, 130, 0, 0, 0, 
40, 261, 846, 24, 0, 0, 0, 
40, 262, 794, 36, 0, 0, 0, 
40, 264, 684, 19, 0, 0, 0, 
40, 265, 558, 100, 0, 0, 0, 
40, 267, 309, 890, 890, 2042, 3, 
40, 268, 446, 17, 17, 71, 4.59, 
40, 278, 671, 69, 0, 0, 0, 
40, 278, 683, 2, 0, 0, 0, 
40, 278, 761, 38, 0, 0, 0, 
40, 280, 41, 129, 124, 79, 2, 
40, 283, 710, 57, 35, 16, 1, 
40, 284, 244, 483, 483, 2693, 5, 
40, 286, 724, 91, 56, 24, 2, 
40, 287, 393, 19, 0, 0, 0, 
40, 287, 464, 6, 6, 34, 3, 
40, 288, 494, 139, 0, 0, 0, 
40, 291, 435, 27, 0, 0, 0, 
40, 291, 519, 73, 73, 28, 1, 
40, 294, 763, 16, 0, 0, 0, 
40, 297, 764, 33, 33, 32, 1.85, 
40, 299, 242, 4, 0, 0, 0, 
40, 300, 704, 170, 0, 0, 0, 
40, 301, 708, 37, 1, 29, 5, 
40, 305, 489, 7, 0, 0, 0, 
40, 306, 438, 25, 25, 460, 5, 
40, 307, 631, 4, 4, 4, 2, 
40, 308, 66, 787, 782, 728, 2, 
40, 311, 690, 12, 12, 23, 2, 
40, 315, 248, 198, 0, 0, 0, 
40, 322, 684, 5, 5, 40, 4.8, 
40, 322, 774, 187, 186, 234, 2, 
40, 325, 660, 396, 0, 0, 0, 
40, 325, 811, 2, 2, 8, 3, 
40, 329, 367, 34, 34, 221, 5, 
40, 329, 420, 252, 251, 647, 5, 
40, 330, 539, 18, 0, 0, 0, 
40, 330, 552, 118, 115, 182, 2, 
40, 332, 303, 77, 77, 62, 2, 
40, 332, 610, 23, 23, 14, 2, 
40, 332, 707, 1, 1, 9, 4, 
40, 333, 781, 7, 7, 33, 5, 
40, 334, 787, 112, 112, 866, 5, 
40, 336, 89, 377, 0, 0, 0, 
40, 336, 627, 99, 0, 0, 0, 
40, 337, 385, 650, 0, 0, 0, 
40, 337, 525, 135, 0, 0, 0, 
40, 338, 719, 75, 75, 459, 5, 
40, 339, 512, 26, 0, 0, 0, 
40, 344, 668, 29, 0, 0, 0, 
40, 344, 743, 75, 73, 473, 4.99, 
40, 345, 348, 83, 1, 10, 5, 
40, 345, 733, 7, 0, 0, 0, 
40, 346, 366, 626, 0, 0, 0, 
40, 346, 704, 20, 20, 12, 2, 
40, 349, 778, 54, 54, 66, 2, 
40, 350, 114, 563, 563, 2839, 5, 
40, 350, 539, 2, 0, 0, 0, 
40, 352, 25, 311, 311, 44, 1, 
40, 353, 762, 75, 75, 459, 5, 
40, 354, 194, 293, 293, 2926, 5, 
40, 358, 289, 5, 0, 0, 0, 
40, 358, 682, 32, 0, 0, 0, 
40, 359, 58, 6, 6, 6, 3, 
40, 361, 746, 31, 0, 0, 0, 
40, 361, 749, 96, 96, 636, 4.99, 
40, 363, 841, 57, 57, 431, 4.88, 
40, 368, 753, 119, 0, 0, 0, 
40, 371, 477, 290, 277, 13, 1, 
40, 373, 822, 189, 0, 0, 0, 
40, 374, 234, 230, 229, 80, 1, 
40, 376, 722, 80, 43, 3, 1, 
40, 378, 615, 65, 65, 242, 5, 
40, 378, 833, 7, 7, 20, 4, 
40, 382, 196, 92, 92, 442, 5, 
40, 384, 855, 75, 75, 585, 5, 
40, 386, 213, 53, 0, 0, 0, 
40, 389, 20, 266, 0, 0, 0, 
40, 389, 231, 7, 0, 0, 0, 
40, 395, 289, 14, 0, 0, 0, 
40, 396, 105, 66, 0, 0, 0, 
40, 396, 224, 49, 45, 24, 2, 
40, 398, 257, 67, 65, 152, 5, 
40, 399, 548, 32, 18, 14, 2, 
40, 399, 774, 65, 65, 716, 5, 
40, 400, 529, 69, 69, 78, 2, 
40, 400, 619, 62, 62, 54, 2, 
40, 403, 579, 147, 0, 0, 0, 
40, 407, 275, 20, 20, 103, 5, 
40, 407, 577, 181, 169, 147, 2, 
40, 409, 108, 353, 353, 2739, 4.96, 
40, 410, 170, 158, 156, 75, 2, 
40, 411, 578, 508, 1, 2, 5, 
40, 412, 278, 19, 18, 105, 3, 
40, 412, 910, 35, 35, 136, 5, 
40, 413, 657, 34, 0, 0, 0, 
40, 416, 511, 51, 0, 0, 0, 
40, 416, 587, 94, 80, 26, 2, 
40, 419, 701, 20, 20, 15, 2, 
40, 419, 737, 80, 80, 148, 2, 
40, 424, 277, 77, 44, 2, 2, 
40, 424, 901, 100, 0, 0, 0, 
40, 426, 785, 23, 0, 0, 0, 
40, 428, 872, 35, 35, 431, 4.91, 
40, 429, 529, 55, 54, 119, 3, 
40, 429, 550, 312, 303, 187, 2, 
40, 429, 662, 8, 8, 30, 5, 
40, 430, 537, 76, 0, 0, 0, 
40, 431, 909, 140, 140, 159, 2, 
40, 434, 773, 32, 0, 0, 0, 
40, 435, 804, 3, 0, 0, 0, 
40, 435, 892, 191, 0, 0, 0, 
40, 436, 570, 57, 0, 0, 0, 
40, 439, 261, 181, 0, 0, 0, 
40, 439, 663, 80, 0, 0, 0, 
40, 441, 64, 12, 0, 0, 0, 
40, 441, 198, 186, 177, 550, 3, 
40, 443, 610, 46, 44, 58, 2, 
40, 443, 723, 48, 0, 0, 0, 
40, 448, 569, 1, 0, 0, 0, 
40, 449, 629, 107, 102, 178, 2, 
40, 449, 665, 298, 289, 511, 4.98, 
40, 451, 683, 122, 0, 0, 0, 
40, 452, 174, 52, 0, 0, 0, 
40, 453, 792, 41, 0, 0, 0, 
40, 454, 900, 22, 0, 0, 0, 
40, 457, 924, 238, 238, 1560, 5, 
40, 464, 782, 100, 0, 0, 0, 
40, 464, 784, 37, 0, 0, 0, 
40, 464, 827, 82, 81, 96, 1, 
40, 470, 158, 41, 41, 181, 5, 
40, 470, 621, 114, 114, 1398, 5, 
40, 471, 552, 232, 0, 0, 0, 
40, 475, 908, 15, 0, 0, 0, 
40, 477, 600, 69, 0, 0, 0, 
40, 479, 604, 68, 68, 486, 5, 
40, 482, 444, 285, 0, 0, 0, 
40, 482, 778, 126, 0, 0, 0, 
40, 485, 648, 30, 22, 2, 2, 
40, 486, 557, 308, 308, 1910, 5, 
40, 486, 663, 218, 0, 0, 0, 
40, 487, 911, 71, 71, 467, 5, 
40, 500, 581, 141, 141, 1167, 4.98, 
40, 501, 525, 33, 0, 0, 0, 
40, 512, 135, 177, 176, 272, 5, 
40, 512, 491, 398, 396, 334, 2, 
40, 512, 557, 694, 693, 3610, 4, 
40, 513, 186, 48, 48, 232, 5, 
40, 513, 579, 140, 30, 222, 4.9, 
40, 524, 556, 13, 0, 0, 0, 
40, 551, 53, 156, 156, 617, 4.94, 
40, 553, 117, 285, 0, 0, 0, 
40, 567, 182, 189, 189, 315, 3, 
40, 573, 139, 390, 0, 0, 0, 
40, 579, 379, 55, 0, 0, 0, 
40, 588, 340, 81, 0, 0, 0, 
40, 603, 96, 398, 396, 2370, 5, 
40, 605, 343, 21, 21, 78, 2, 
40, 606, 508, 46, 0, 0, 0, 
40, 606, 617, 61, 0, 0, 0, 
40, 607, 510, 79, 0, 0, 0, 
40, 612, 538, 243, 243, 1446, 4.99, 
40, 623, 468, 12, 0, 0, 0, 
40, 624, 432, 6, 6, 22, 4.33, 
40, 626, 643, 7, 7, 38, 5, 
40, 630, 635, 107, 0, 0, 0, 
40, 632, 631, 85, 1, 1, 2, 
40, 637, 367, 747, 0, 0, 0, 
40, 641, 476, 49, 0, 0, 0, 
40, 642, 233, 261, 261, 1680, 5, 
40, 644, 558, 230, 0, 0, 0, 
40, 650, 373, 89, 0, 0, 0, 
40, 659, 365, 224, 219, 29, 1, 
40, 667, 412, 13, 0, 0, 0, 
40, 667, 670, 88, 88, 417, 4, 
40, 669, 589, 4, 0, 0, 0, 
40, 669, 630, 14, 14, 23, 2, 
40, 670, 610, 5, 0, 0, 0, 
40, 677, 591, 147, 147, 1626, 5, 
40, 684, 464, 2, 1, 2, 5, 
40, 685, 320, 11, 0, 0, 0, 
40, 688, 454, 71, 0, 0, 0, 
40, 696, 664, 15, 15, 222, 4.67, 
40, 698, 505, 36, 35, 28, 2, 
40, 699, 409, 10, 8, 5, 1, 
40, 709, 414, 18, 0, 0, 0, 
40, 714, 540, 140, 0, 0, 0, 
40, 715, 81, 584, 0, 0, 0, 
40, 716, 575, 34, 0, 0, 0, 
40, 717, 538, 83, 1, 4, 2, 
40, 719, 374, 228, 0, 0, 0, 
40, 720, 508, 153, 153, 1183, 4, 
40, 722, 555, 19, 0, 0, 0, 
40, 723, 550, 122, 122, 719, 5, 
40, 727, 167, 28, 18, 8, 1.94, 
40, 730, 407, 25, 0, 0, 0, 
40, 734, 615, 113, 46, 5, 1, 
40, 739, 496, 9, 4, 13, 3, 
40, 741, 535, 61, 61, 291, 3, 
40, 743, 490, 87, 87, 846, 5, 
40, 752, 475, 227, 25, 2, 1, 
40, 752, 537, 249, 249, 1904, 4, 
40, 755, 472, 21, 0, 0, 0, 
40, 760, 571, 5, 5, 4, 2, 
40, 766, 608, 88, 88, 908, 5, 
40, 768, 409, 23, 0, 0, 0, 
40, 771, 552, 90, 90, 153, 2, 
40, 774, 653, 46, 46, 512, 4, 
40, 775, 607, 86, 86, 240, 2, 
40, 775, 647, 25, 0, 0, 0, 
40, 778, 564, 60, 0, 0, 0, 
40, 778, 658, 228, 0, 0, 0, 
40, 779, 574, 69, 0, 0, 0, 
40, 783, 276, 44, 32, 11, 2, 
40, 783, 413, 263, 0, 0, 0, 
40, 788, 504, 161, 147, 115, 2, 
40, 795, 84, 24, 11, 10, 3, 
40, 795, 278, 64, 0, 0, 0, 
40, 797, 530, 226, 218, 76, 2, 
40, 801, 480, 59, 56, 15, 1, 
40, 802, 346, 279, 264, 111, 1, 
40, 815, 634, 94, 0, 0, 0, 
40, 817, 504, 102, 63, 8, 1, 
40, 828, 461, 39, 1, 1, 1, 
40, 831, 517, 9, 0, 0, 0, 
40, 833, 454, 45, 0, 0, 0, 
40, 838, 465, 3, 0, 0, 0, 
40, 839, 511, 63, 0, 0, 0, 
40, 839, 632, 97, 0, 0, 0, 
40, 840, 634, 69, 1, 9, 4, 
40, 842, 105, 86, 86, 554, 4, 
40, 845, 512, 99, 0, 0, 0, 
40, 845, 601, 82, 70, 62, 3, 
40, 851, 98, 587, 0, 0, 0, 
40, 852, 76, 5, 3, 4, 2, 
40, 852, 399, 124, 1, 11, 4, 
40, 853, 119, 21, 0, 0, 0, 
40, 854, 540, 54, 48, 43, 2, 
40, 856, 121, 25, 1, 2, 1, 
40, 857, 124, 9, 9, 35, 3, 
40, 859, 652, 55, 51, 43, 2, 
40, 862, 482, 66, 65, 364, 4.98, 
40, 863, 489, 66, 63, 44, 2, 
40, 867, 206, 8, 0, 0, 0, 
40, 867, 415, 92, 0, 0, 0, 
40, 867, 639, 1, 1, 1, 1, 
40, 868, 577, 16, 5, 2, 2, 
40, 868, 620, 4, 0, 0, 0, 
40, 871, 37, 8, 8, 55, 4, 
40, 875, 627, 12, 0, 0, 0, 
40, 875, 634, 84, 0, 0, 0, 
40, 878, 29, 24, 24, 10, 2, 
40, 878, 473, 2, 0, 0, 0, 
40, 879, 594, 98, 98, 246, 2, 
40, 881, 292, 91, 0, 0, 0, 
40, 882, 627, 18, 0, 0, 0, 
40, 884, 631, 3, 0, 0, 0, 
40, 885, 580, 50, 0, 0, 0, 
40, 886, 66, 130, 0, 0, 0, 
40, 887, 426, 58, 57, 38, 2, 
40, 889, 384, 655, 460, 52, 2, 
40, 890, 318, 127, 0, 0, 0, 
40, 890, 447, 86, 0, 0, 0, 
40, 890, 619, 131, 0, 0, 0, 
40, 893, 52, 22, 0, 0, 0, 
40, 894, 426, 28, 0, 0, 0, 
40, 894, 621, 17, 0, 0, 0, 
40, 894, 646, 61, 61, 80, 2, 
40, 896, 510, 73, 73, 20, 1, 
40, 898, 69, 600, 600, 3787, 4, 
40, 898, 465, 125, 123, 51, 2, 
40, 899, 503, 1, 1, 3, 2, 
40, 900, 642, 30, 6, 2, 1, 
40, 901, 217, 572, 0, 0, 0, 
40, 905, 17, 47, 0, 0, 0, 
40, 905, 131, 307, 304, 103, 1, 
40, 906, 516, 2, 0, 0, 0, 
40, 906, 638, 39, 39, 228, 4.95, 
40, 909, 632, 194, 0, 0, 0, 
40, 911, 477, 20, 13, 14, 2, 
40, 916, 198, 166, 164, 61, 2, 
40, 917, 107, 22, 0, 0, 0, 
40, 918, 40, 50, 50, 437, 5, 
40, 918, 324, 425, 394, 261, 2, 
40, 919, 579, 206, 206, 1638, 4.99, 
40, 924, 21, 93, 0, 0, 0, 
40, 928, 493, 114, 114, 448, 3, 
40, 929, 610, 3, 0, 0, 0, 
40, 930, 398, 54, 54, 350, 4.98, 
40, 931, 676, 81, 81, 103, 2, 
40, 933, 466, 27, 27, 11, 1, 
40, 934, 53, 30, 0, 0, 0, 
40, 939, 340, 107, 0, 0, 0, 
40, 939, 584, 8, 0, 0, 0, 
40, 941, 386, 50, 0, 0, 0, 
40, 943, 65, 364, 0, 0, 0, 
40, 946, 667, 6, 6, 4, 1, 
40, 965, 671, 23, 19, 4, 1, 
50, 4, 441, 27, 0, 0, 0, 
50, 6, 566, 19, 14, 42, 2, 
50, 10, 608, 19, 11, 4, 1, 
50, 13, 507, 6, 0, 0, 0, 
50, 21, 663, 113, 0, 0, 0, 
50, 22, 575, 93, 93, 559, 5, 
50, 37, 510, 25, 25, 36, 2, 
50, 45, 389, 186, 0, 0, 0, 
50, 53, 492, 131, 131, 708, 4, 
50, 53, 526, 1, 0, 0, 0, 
50, 58, 490, 310, 0, 0, 0, 
50, 60, 428, 113, 0, 0, 0, 
50, 64, 446, 28, 0, 0, 0, 
50, 81, 545, 103, 0, 0, 0, 
50, 82, 475, 55, 0, 0, 0, 
50, 87, 480, 116, 102, 55, 2, 
50, 87, 550, 1004, 998, 188, 1, 
50, 92, 521, 13, 0, 0, 0, 
50, 97, 579, 496, 496, 3837, 5, 
50, 97, 591, 253, 0, 0, 0, 
50, 102, 646, 17, 14, 12, 2, 
50, 103, 445, 215, 0, 0, 0, 
50, 104, 438, 160, 160, 829, 4.99, 
50, 105, 541, 133, 6, 68, 4, 
50, 106, 527, 24, 24, 82, 3, 
50, 106, 644, 298, 298, 1552, 5, 
50, 107, 492, 172, 172, 527, 4.95, 
50, 113, 522, 21, 21, 14, 4, 
50, 115, 575, 139, 139, 863, 5, 
50, 115, 603, 1, 0, 0, 0, 
50, 116, 470, 35, 0, 0, 0, 
50, 117, 452, 154, 148, 28, 1, 
50, 121, 635, 57, 23, 2, 2, 
50, 123, 383, 177, 0, 0, 0, 
50, 123, 579, 43, 0, 0, 0, 
50, 127, 416, 6, 3, 2, 1, 
50, 131, 499, 140, 0, 0, 0, 
50, 131, 671, 43, 0, 0, 0, 
50, 132, 502, 41, 1, 5, 2, 
50, 133, 540, 1, 1, 1, 4, 
50, 134, 345, 7, 6, 6, 3, 
50, 139, 671, 30, 20, 6, 2, 
50, 146, 417, 270, 0, 0, 0, 
50, 148, 708, 109, 0, 0, 0, 
50, 149, 141, 100, 100, 655, 5, 
50, 149, 424, 22, 22, 123, 4.73, 
50, 150, 235, 201, 0, 0, 0, 
50, 150, 606, 8, 6, 16, 2, 
50, 150, 702, 102, 98, 37, 1, 
50, 153, 245, 205, 104, 17, 1, 
50, 153, 402, 51, 51, 342, 5, 
50, 153, 595, 31, 27, 76, 5, 
50, 155, 824, 251, 0, 0, 0, 
50, 155, 827, 167, 0, 0, 0, 
50, 157, 57, 2243, 0, 0, 0, 
50, 158, 676, 24, 24, 212, 5, 
50, 160, 75, 74, 1, 4, 2, 
50, 160, 696, 2, 2, 6, 4.5, 
50, 161, 122, 907, 905, 972, 2, 
50, 164, 470, 69, 0, 0, 0, 
50, 167, 466, 117, 0, 0, 0, 
50, 167, 597, 232, 231, 1687, 5, 
50, 167, 811, 16, 3, 8, 4.67, 
50, 169, 520, 105, 103, 121, 2, 
50, 173, 384, 102, 0, 0, 0, 
50, 175, 276, 7, 0, 0, 0, 
50, 176, 303, 14, 14, 42, 4.79, 
50, 176, 406, 1, 0, 0, 0, 
50, 177, 239, 8, 7, 5, 2, 
50, 177, 450, 35, 0, 0, 0, 
50, 177, 747, 87, 0, 0, 0, 
50, 179, 210, 1, 1, 1, 3, 
50, 180, 773, 1, 0, 0, 0, 
50, 183, 553, 129, 129, 833, 5, 
50, 185, 644, 52, 0, 0, 0, 
50, 188, 483, 191, 187, 98, 2, 
50, 195, 11, 25, 25, 38, 2, 
50, 196, 321, 86, 0, 0, 0, 
50, 196, 572, 20, 20, 115, 4.9, 
50, 198, 633, 106, 104, 92, 2, 
50, 199, 344, 11, 9, 19, 3, 
50, 199, 743, 20, 20, 150, 5, 
50, 205, 40, 51, 50, 52, 2, 
50, 206, 18, 227, 0, 0, 0, 
50, 207, 802, 108, 0, 0, 0, 
50, 208, 757, 129, 124, 78, 1, 
50, 214, 40, 51, 0, 0, 0, 
50, 214, 788, 10, 0, 0, 0, 
50, 216, 307, 165, 165, 684, 5, 
50, 218, 394, 28, 28, 2, 1, 
50, 218, 567, 77, 77, 804, 5, 
50, 219, 530, 8, 2, 3, 2, 
50, 220, 759, 25, 0, 0, 0, 
50, 223, 318, 114, 0, 0, 0, 
50, 223, 759, 50, 0, 0, 0, 
50, 224, 827, 132, 0, 0, 0, 
50, 225, 61, 386, 385, 466, 2, 
50, 225, 349, 146, 128, 64, 1, 
50, 226, 363, 1, 0, 0, 0, 
50, 228, 559, 79, 0, 0, 0, 
50, 232, 74, 90, 0, 0, 0, 
50, 232, 510, 33, 33, 294, 5, 
50, 232, 745, 131, 131, 715, 4.98, 
50, 233, 252, 74, 59, 17, 1, 
50, 233, 590, 20, 0, 0, 0, 
50, 236, 567, 125, 0, 0, 0, 
50, 237, 805, 1, 1, 1, 5, 
50, 248, 425, 18, 0, 0, 0, 
50, 248, 684, 104, 0, 0, 0, 
50, 249, 237, 1, 0, 0, 0, 
50, 253, 560, 53, 0, 0, 0, 
50, 254, 481, 191, 191, 540, 3, 
50, 254, 818, 8, 0, 0, 0, 
50, 260, 692, 25, 4, 2, 1, 
50, 263, 641, 40, 40, 310, 4.45, 
50, 264, 242, 252, 0, 0, 0, 
50, 265, 632, 71, 30, 1, 1, 
50, 267, 663, 23, 0, 0, 0, 
50, 267, 725, 177, 171, 182, 2, 
50, 267, 767, 2, 2, 2, 1, 
50, 270, 455, 12, 6, 6, 2, 
50, 270, 784, 14, 14, 96, 4, 
50, 273, 423, 18, 0, 0, 0, 
50, 273, 430, 19, 0, 0, 0, 
50, 274, 399, 4, 4, 19, 4, 
50, 277, 678, 23, 0, 0, 0, 
50, 281, 554, 35, 0, 0, 0, 
50, 282, 669, 82, 79, 24, 1, 
50, 283, 747, 73, 73, 415, 4, 
50, 284, 819, 1, 1, 4, 5, 
50, 285, 670, 230, 229, 56, 1, 
50, 288, 422, 24, 0, 0, 0, 
50, 290, 787, 63, 0, 0, 0, 
50, 292, 47, 326, 326, 1564, 5, 
50, 297, 555, 9, 0, 0, 0, 
50, 297, 677, 45, 44, 160, 5, 
50, 299, 232, 244, 163, 12, 1, 
50, 299, 434, 18, 0, 0, 0, 
50, 299, 573, 58, 56, 86, 1.95, 
50, 301, 497, 37, 0, 0, 0, 
50, 301, 528, 15, 0, 0, 0, 
50, 301, 802, 4, 3, 8, 2, 
50, 304, 437, 10, 0, 0, 0, 
50, 305, 89, 298, 0, 0, 0, 
50, 307, 693, 14, 14, 52, 4, 
50, 307, 822, 43, 0, 0, 0, 
50, 308, 289, 90, 84, 37, 2, 
50, 309, 425, 34, 0, 0, 0, 
50, 309, 737, 45, 45, 29, 2, 
50, 311, 791, 25, 23, 150, 5, 
50, 318, 684, 16, 12, 54, 4.83, 
50, 318, 752, 53, 53, 329, 4.98, 
50, 319, 603, 102, 102, 900, 4, 
50, 319, 736, 2, 2, 2, 2, 
50, 321, 511, 2, 0, 0, 0, 
50, 323, 510, 22, 22, 86, 4.5, 
50, 328, 283, 22, 0, 0, 0, 
50, 331, 39, 293, 293, 333, 2, 
50, 332, 601, 8, 0, 0, 0, 
50, 334, 341, 20, 20, 10, 5, 
50, 336, 310, 62, 39, 5, 1, 
50, 339, 519, 16, 0, 0, 0, 
50, 339, 707, 57, 56, 120, 2, 
50, 342, 283, 227, 225, 176, 2, 
50, 342, 684, 101, 101, 255, 3, 
50, 343, 705, 63, 56, 64, 2, 
50, 346, 109, 248, 180, 12, 2, 
50, 348, 817, 92, 0, 0, 0, 
50, 351, 538, 116, 116, 127, 2, 
50, 353, 268, 3, 3, 47, 4.33, 
50, 354, 814, 51, 0, 0, 0, 
50, 355, 826, 108, 108, 802, 5, 
50, 359, 761, 35, 17, 8, 3, 
50, 360, 701, 152, 0, 0, 0, 
50, 362, 272, 127, 127, 562, 4.99, 
50, 363, 653, 62, 62, 309, 5, 
50, 364, 919, 24, 20, 5, 1, 
50, 365, 386, 74, 0, 0, 0, 
50, 366, 899, 45, 43, 24, 2, 
50, 369, 22, 370, 370, 313, 2, 
50, 369, 679, 45, 0, 0, 0, 
50, 370, 344, 34, 0, 0, 0, 
50, 370, 662, 2, 2, 4, 2, 
50, 371, 817, 236, 236, 1918, 4, 
50, 376, 235, 24, 10, 4, 1, 
50, 377, 745, 52, 48, 15, 2, 
50, 383, 298, 3, 0, 0, 0, 
50, 383, 844, 118, 0, 0, 0, 
50, 384, 769, 102, 0, 0, 0, 
50, 384, 870, 39, 39, 147, 4.9, 
50, 385, 300, 14, 0, 0, 0, 
50, 393, 901, 24, 0, 0, 0, 
50, 396, 580, 58, 0, 0, 0, 
50, 397, 865, 3, 0, 0, 0, 
50, 400, 251, 35, 0, 0, 0, 
50, 400, 870, 158, 0, 0, 0, 
50, 401, 813, 43, 0, 0, 0, 
50, 402, 231, 67, 0, 0, 0, 
50, 402, 692, 33, 0, 0, 0, 
50, 405, 258, 7, 0, 0, 0, 
50, 407, 116, 33, 0, 0, 0, 
50, 407, 862, 161, 161, 46, 1, 
50, 408, 659, 245, 0, 0, 0, 
50, 409, 46, 364, 0, 0, 0, 
50, 409, 583, 19, 19, 21, 2, 
50, 410, 640, 97, 97, 63, 2, 
50, 410, 743, 56, 56, 82, 1.91, 
50, 415, 259, 176, 167, 120, 1.95, 
50, 416, 41, 215, 0, 0, 0, 
50, 417, 272, 1, 0, 0, 0, 
